"NYSE_MMM","http://en.wikipedia.org/wiki/3M","3M",1,34197
"NYSE_JNPR","http://en.wikipedia.org/wiki/Juniper_Networks","Juniper Networks",2,122126
"NYSE_KSU","http://en.wikipedia.org/wiki/Kansas_City_Southern","Kansas City Southern (company)",0,0
"NYSE_K","http://en.wikipedia.org/wiki/Kellogg_Co.","Kellogg's",12,509217
"NYSE_KEY","http://en.wikipedia.org/wiki/KeyCorp","KeyBank",0,0
"NASDAQ_GMCR","http://en.wikipedia.org/wiki/Keurig_Green_Mountain","Keurig Green Mountain",7,363567
"NYSE_KMB","http://en.wikipedia.org/wiki/Kimberly-Clark","Kimberly-Clark",0,0
"NYSE_KIM","http://en.wikipedia.org/wiki/Kimco_Realty","Kimco Realty",1,5184
"NYSE_KMI","http://en.wikipedia.org/wiki/Kinder_Morgan","Kinder Morgan",0,0
"NASDAQ_KLAC","http://en.wikipedia.org/wiki/KLA-Tencor_Corp.","KLA-Tencor",4,45262
"NYSE_KSS","http://en.wikipedia.org/wiki/Kohl's_Corp.","Kohl's",0,0
"NASDAQ_KHC","http://en.wikipedia.org/wiki/Kraft_Heinz","Kraft Heinz",10,62976
"NYSE_KR","http://en.wikipedia.org/wiki/Kroger_Co.","Kroger",8,421399
"NYSE_LB","http://en.wikipedia.org/wiki/L_Brands_Inc.","L Brands",3,23633
"NYSE_LLL","http://en.wikipedia.org/wiki/L-3_Communications_Holdings","L-3 Communications",0,0
"NYSE_LH","http://en.wikipedia.org/wiki/Laboratory_Corp._of_America_Holding","LabCorp",0,0
"NASDAQ_LRCX","http://en.wikipedia.org/wiki/Lam_Research","Lam Research",0,0
"NYSE_LM","http://en.wikipedia.org/wiki/Legg_Mason","Legg Mason",4,33752
"NYSE_LEG","http://en.wikipedia.org/wiki/Leggett_&_Platt","Leggett & Platt",0,0
"NYSE_LEN","http://en.wikipedia.org/wiki/Lennar_Corp.","Lennar Corporation",7,124348
"NYSE_LVLT","http://en.wikipedia.org/wiki/Level_3_Communications","Level 3 Communications",0,0
"NYSE_LUK","http://en.wikipedia.org/wiki/Leucadia_National_Corp.","Leucadia National",0,0
"NYSE_LLY","http://en.wikipedia.org/wiki/Lilly_(Eli)_&_Co.","Eli Lilly and Company",11,817578
"NYSE_LNC","http://en.wikipedia.org/wiki/Lincoln_National","Lincoln National Corporation",0,0
"NASDAQ_LLTC","http://en.wikipedia.org/wiki/Linear_Technology_Corp.","Linear Technology",0,0
"NYSE_LMT","http://en.wikipedia.org/wiki/Lockheed_Martin_Corp.","Lockheed Martin",8,333706
"NYSE_L","http://en.wikipedia.org/wiki/Loews_Corp.","Loews Corporation",3,34120
"NYSE_LOW","http://en.wikipedia.org/wiki/Lowe's_Cos.","Lowe's",1,29114
"NYSE_LYB","http://en.wikipedia.org/wiki/LyondellBasell","LyondellBasell",0,0
"NYSE_MTB","http://en.wikipedia.org/wiki/M&T_Bank_Corp.","M&T Bank",0,0
"NYSE_MAC","http://en.wikipedia.org/wiki/Macerich","Macerich",0,0
"NYSE_M","http://en.wikipedia.org/wiki/Macy's_Inc.","Macy's, Inc.",4,92628
"NYSE_MNK","http://en.wikipedia.org/wiki/Mallinckrodt_Plc","Mallinckrodt",1,12570
"NYSE_MRO","http://en.wikipedia.org/wiki/Marathon_Oil_Corp.","Marathon Oil",0,0
"NYSE_MPC","http://en.wikipedia.org/wiki/Marathon_Petroleum","Marathon Petroleum",0,0
"NASDAQ_MAR","http://en.wikipedia.org/wiki/Marriott_Int'l.","Marriott International",3,71644
"NYSE_MMC","http://en.wikipedia.org/wiki/Marsh_&_McLennan","Marsh & McLennan Companies",0,0
"NYSE_MLM","http://en.wikipedia.org/wiki/Martin_Marietta_Materials","Martin Marietta Materials",0,0
"NYSE_MAS","http://en.wikipedia.org/wiki/Masco_Corp.","Masco",0,0
"NYSE_MA","http://en.wikipedia.org/wiki/Mastercard_Inc.","MasterCard",12,550184
"NASDAQ_MAT","http://en.wikipedia.org/wiki/Mattel_Inc.","Mattel",10,166452
"NYSE_MKC","http://en.wikipedia.org/wiki/McCormick_&_Co.","McCormick & Company",0,0
"NYSE_MCD","http://en.wikipedia.org/wiki/McDonald's_Corp.","McDonald's",12,741112
"NYSE_MHFI","http://en.wikipedia.org/wiki/McGraw_Hill_Financial","McGraw Hill Financial",2,42365
"NYSE_MCK","http://en.wikipedia.org/wiki/McKesson_Corp.","McKesson Corporation",1,12942
"NYSE_MJN","http://en.wikipedia.org/wiki/Mead_Johnson","Mead Johnson",0,0
"NYSE_MDT","http://en.wikipedia.org/wiki/Medtronic_plc","Medtronic",1,27616
"NYSE_MRK","http://en.wikipedia.org/wiki/Merck_&_Co.","Merck & Co.",13,607553
"NYSE_MET","http://en.wikipedia.org/wiki/MetLife_Inc.","MetLife",3,195669
"NYSE_KORS","http://en.wikipedia.org/wiki/Michael_Kors_Holdings","Michael Kors",6,92470
"NASDAQ_MCHP","http://en.wikipedia.org/wiki/Microchip_Technology","Microchip Technology",0,0
"NASDAQ_MU","http://en.wikipedia.org/wiki/Micron_Technology","Micron Technology",2,28498
"NASDAQ_MSFT","http://en.wikipedia.org/wiki/Microsoft_Corp.","Microsoft",29,2713491
"NYSE_MHK","http://en.wikipedia.org/wiki/Mohawk_Industries","Mohawk Industries",0,0
"NYSE_TAP","http://en.wikipedia.org/wiki/Molson_Coors_Brewing_Company","Molson Coors Brewing Company",0,0
"NYSE_MON","http://en.wikipedia.org/wiki/Monsanto_Co.","Monsanto",20,2735731
"NASDAQ_MNST","http://en.wikipedia.org/wiki/Monster_Beverage","Monster Beverage",2,22653
"NYSE_MCO","http://en.wikipedia.org/wiki/Moody's_Corp","Moody's Corporation",0,0
"NYSE_MS","http://en.wikipedia.org/wiki/Morgan_Stanley","Morgan Stanley",3,150193
"NYSE_MOS","http://en.wikipedia.org/wiki/The_Mosaic_Company","The Mosaic Company",1,9132
"NYSE_MSI","http://en.wikipedia.org/wiki/Motorola_Solutions_Inc.","Motorola Solutions",2,15010
"NYSE_MUR","http://en.wikipedia.org/wiki/Murphy_Oil","Murphy Oil",0,0
"NASDAQ_MYL","http://en.wikipedia.org/wiki/Mylan_N.V.","Mylan",5,89510
"NASDAQ_NDAQ","https://en.wikipedia.org/wiki/Nasdaq,_Inc.","Nasdaq, Inc.",1,8948
"NYSE_NOV","http://en.wikipedia.org/wiki/National_Oilwell_Varco_Inc.","National Oilwell Varco",0,0
"NASDAQ_NAVI","http://en.wikipedia.org/wiki/Navient","Navient Corporation",2,5877
"NASDAQ_NTAP","http://en.wikipedia.org/wiki/NetApp","NetApp",3,43440
"NASDAQ_NFLX","http://en.wikipedia.org/wiki/Netflix_Inc.","Netflix",87,17130010
"NYSE_NWL","http://en.wikipedia.org/wiki/Newell_Rubbermaid_Co.","Newell Rubbermaid",2,25027
"NYSE_NFX","http://en.wikipedia.org/wiki/Newfield_Exploration_Co","Newfield Exploration",0,0
"NYSE_NEM","http://en.wikipedia.org/wiki/Newmont_Mining_Corp._(Hldg._Co.)","Newmont Mining Corporation",2,82707
"NASDAQ_NWSA","http://en.wikipedia.org/wiki/News_Corp._Class_A","News Corp",3,44694
"NASDAQ_NWS","http://en.wikipedia.org/wiki/News_Corp._Class_B","News Corp",3,44694
"NYSE_NEE","http://en.wikipedia.org/wiki/NextEra_Energy","NextEra Energy",1,6203
"NYSE_NLSN","http://en.wikipedia.org/wiki/Nielsen_Holdings","Nielsen N.V.",4,76160
"NYSE_NKE","http://en.wikipedia.org/wiki/Nike_(company)","Nike, Inc.",14,651299
"NYSE_NI","http://en.wikipedia.org/wiki/NiSource_Inc.","NiSource",0,0
"NYSE_NBL","http://en.wikipedia.org/wiki/Noble_Energy_Inc","Noble Energy",0,0
"NYSE_JWN","http://en.wikipedia.org/wiki/Nordstrom","Nordstrom",5,141253
"NYSE_NSC","http://en.wikipedia.org/wiki/Norfolk_Southern_Corp.","Norfolk Southern Railway",5,238512
"NASDAQ_NTRS","http://en.wikipedia.org/wiki/Northern_Trust_Corp.","Northern Trust",6,85184
"NYSE_NOC","http://en.wikipedia.org/wiki/Northrop_Grumman_Corp.","Northrop Grumman",13,623114
"NYSE_NRG","http://en.wikipedia.org/wiki/NRG_Energy","NRG Energy",0,0
"NYSE_NUE","http://en.wikipedia.org/wiki/Nucor_Corp.","Nucor",0,0
"NASDAQ_NVDA","http://en.wikipedia.org/wiki/Nvidia_Corporation","Nvidia",5,132540
"NASDAQ_ORLY","http://en.wikipedia.org/wiki/O'Reilly_Automotive","O'Reilly Automotive",3,29426
"NYSE_OXY","http://en.wikipedia.org/wiki/Occidental_Petroleum","Occidental Petroleum",1,52946
"NYSE_OMC","http://en.wikipedia.org/wiki/Omnicom_Group","Omnicom Group",3,33454
"NYSE_OKE","http://en.wikipedia.org/wiki/ONEOK","ONEOK",0,0
"NYSE_ORCL","http://en.wikipedia.org/wiki/Oracle_Corp.","Oracle Corporation",11,1115437
"NYSE_OI","http://en.wikipedia.org/wiki/Owens-Illinois_Inc","Owens-Illinois",0,0
"NASDAQ_PCAR","http://en.wikipedia.org/wiki/PACCAR_Inc.","Paccar",0,0
"NYSE_PH","http://en.wikipedia.org/wiki/Parker-Hannifin","Parker Hannifin",0,0
"NASDAQ_PDCO","http://en.wikipedia.org/wiki/Patterson_Companies","Patterson Companies",0,0
"NASDAQ_PAYX","http://en.wikipedia.org/wiki/Paychex_Inc.","Paychex",0,0
"NASDAQ_PYPL","http://en.wikipedia.org/wiki/PayPal","PayPal",18,1250227
"NYSE_PNR","http://en.wikipedia.org/wiki/Pentair","Pentair",0,0
"NASDAQ_PBCT","http://en.wikipedia.org/wiki/People's_United_Financial","People's United Financial",0,0
"NYSE_POM","http://en.wikipedia.org/wiki/Pepco_Holdings_Inc.","Pepco Holdings",1,5448
"NYSE_PEP","http://en.wikipedia.org/wiki/PepsiCo_Inc.","PepsiCo",15,1076318
"NYSE_PKI","http://en.wikipedia.org/wiki/PerkinElmer","PerkinElmer",0,0
"NYSE_PRGO","http://en.wikipedia.org/wiki/Perrigo","Perrigo",0,0
"NYSE_PFE","http://en.wikipedia.org/wiki/Pfizer_Inc.","Pfizer",8,694750
"NYSE_PCG","http://en.wikipedia.org/wiki/PG&E_Corp.","Pacific Gas and Electric Company",7,492605
"NYSE_PM","http://en.wikipedia.org/wiki/Philip_Morris_International","Philip Morris International",2,51969
"NYSE_PSX","http://en.wikipedia.org/wiki/Phillips_66","Phillips 66",3,51661
"NYSE_PNW","http://en.wikipedia.org/wiki/Pinnacle_West_Capital","Arizona Public Service",1,11383
"NYSE_PXD","http://en.wikipedia.org/wiki/Pioneer_Natural_Resources","Pioneer Natural Resources",0,0
"NYSE_PBI","http://en.wikipedia.org/wiki/Pitney-Bowes","Pitney Bowes",1,12708
"NYSE_PCL","http://en.wikipedia.org/wiki/Plum_Creek_Timber_Co.","Plum Creek Timber",0,0
"NYSE_PNC","http://en.wikipedia.org/wiki/PNC_Financial_Services","PNC Financial Services",1,41777
"NYSE_RL","http://en.wikipedia.org/wiki/Polo_Ralph_Lauren_Corp.","Ralph Lauren Corporation",7,173245
"NYSE_PPG","http://en.wikipedia.org/wiki/PPG_Industries","PPG Industries",0,0
"NYSE_PPL","http://en.wikipedia.org/wiki/PPL_Corp.","PPL Corporation",2,20484
"NYSE_PX","http://en.wikipedia.org/wiki/Praxair_Inc.","Praxair",1,2443
"NYSE_PCP","http://en.wikipedia.org/wiki/Precision_Castparts","Precision Castparts Corp.",6,93418
"NASDAQ_PCLN","http://en.wikipedia.org/wiki/Priceline.com_Inc","Priceline.com",0,0
"NYSE_PFG","http://en.wikipedia.org/wiki/Principal_Financial_Group","Principal Financial Group",1,9100
"NYSE_PG","http://en.wikipedia.org/wiki/Procter_&_Gamble","Procter & Gamble",3,103436
"NYSE_PGR","http://en.wikipedia.org/wiki/Progressive_Corp.","Progressive Corporation",0,0
"NYSE_PLD","http://en.wikipedia.org/wiki/Prologis","Prologis",0,0
"NYSE_PRU","http://en.wikipedia.org/wiki/Prudential_Financial","Prudential Financial",1,20744
"NYSE_PEG","http://en.wikipedia.org/wiki/Public_Serv._Enterprise_Inc.","Public Service Enterprise Group",2,28380
"NYSE_PSA","http://en.wikipedia.org/wiki/Public_Storage","Public Storage",0,0
"NYSE_PHM","http://en.wikipedia.org/wiki/Pulte_Homes_Inc.","PulteGroup",0,0
"NYSE_PVH","http://en.wikipedia.org/wiki/PVH_Corp.","PVH (company)",3,32771
"NASDAQ_QRVO","http://en.wikipedia.org/wiki/Qorvo","Qorvo",0,0
"NYSE_PWR","http://en.wikipedia.org/wiki/Quanta_Services_Inc.","Quanta Services",0,0
"NASDAQ_QCOM","http://en.wikipedia.org/wiki/QUALCOMM_Inc.","Qualcomm",17,796533
"NYSE_DGX","http://en.wikipedia.org/wiki/Quest_Diagnostics","Quest Diagnostics",0,0
"NYSE_RRC","http://en.wikipedia.org/wiki/Range_Resources","Range Resources",0,0
"NYSE_RTN","http://en.wikipedia.org/wiki/Raytheon_Co.","Raytheon",1,53221
"NYSE_O","http://en.wikipedia.org/wiki/Realty_Income_Corporation","Realty Income Corporation",1,11180
"NYSE_RHT","http://en.wikipedia.org/wiki/Red_Hat_Inc.","Red Hat",3,145876
"NASDAQ_REGN","http://en.wikipedia.org/wiki/Regeneron","Regeneron",0,0
"NYSE_RF","http://en.wikipedia.org/wiki/Regions_Financial_Corp.","Regions Financial Corporation",2,33666
"NYSE_RSG","http://en.wikipedia.org/wiki/Republic_Services_Inc","Republic Services",6,94417
"NYSE_RAI","http://en.wikipedia.org/wiki/Reynolds_American_Inc.","Reynolds American",0,0
"NYSE_RHI","http://en.wikipedia.org/wiki/Robert_Half_International","Robert Half International",1,7553
"NYSE_ROK","http://en.wikipedia.org/wiki/Rockwell_Automation_Inc.","Rockwell Automation",0,0
"NYSE_COL","http://en.wikipedia.org/wiki/Rockwell_Collins","Rockwell Collins",0,0
"NYSE_ROP","http://en.wikipedia.org/wiki/Roper_Industries","Roper Technologies",0,0
"NASDAQ_ROST","http://en.wikipedia.org/wiki/Ross_Stores","Ross Stores",0,0
"NYSE_RCL","http://en.wikipedia.org/wiki/Royal_Caribbean_Cruises_Ltd","Royal Caribbean Cruises Ltd.",1,14466
"NYSE_R","http://en.wikipedia.org/wiki/Ryder_System","Ryder",0,0
"NYSE_CRM","http://en.wikipedia.org/wiki/Salesforce.com","Salesforce.com",16,740483
"NASDAQ_SNDK","http://en.wikipedia.org/wiki/SanDisk_Corporation","SanDisk",10,175377
"NYSE_SCG","http://en.wikipedia.org/wiki/SCANA_Corp","SCANA",0,0
"NYSE_SLB","http://en.wikipedia.org/wiki/Schlumberger_Ltd.","Schlumberger",12,285331
"NYSE_SNI","http://en.wikipedia.org/wiki/Scripps_Networks_Interactive_Inc.","Scripps Networks Interactive",0,0
"NASDAQ_STX","http://en.wikipedia.org/wiki/Seagate_Technology","Seagate Technology",7,209031
"NYSE_SEE","http://en.wikipedia.org/wiki/Sealed_Air_Corp.(New)","Sealed Air",0,0
"NYSE_SRE","http://en.wikipedia.org/wiki/Sempra_Energy","Sempra Energy",0,0
"NYSE_SHW","http://en.wikipedia.org/wiki/Sherwin-Williams","Sherwin-Williams",0,0
"NYSE_SIG","http://en.wikipedia.org/wiki/Signet_Jewelers","Signet Jewelers",2,15300
"NYSE_SPG","http://en.wikipedia.org/wiki/Simon_Property_Group_Inc","Simon Property Group",0,0
"NASDAQ_SWKS","http://en.wikipedia.org/wiki/Skyworks_Solutions","Skyworks Solutions",3,15205
"NYSE_SLG","http://en.wikipedia.org/wiki/SL_Green_Realty","SL Green Realty",0,0
"NYSE_SJM","http://en.wikipedia.org/wiki/Smucker_(J.M.)","The J.M. Smucker Company",1,13672
"NYSE_SNA","http://en.wikipedia.org/wiki/Snap-On_Inc.","Snap-on",2,16295
"NYSE_SO","http://en.wikipedia.org/wiki/Southern_Co.","Southern Company",2,46982
"NYSE_LUV","http://en.wikipedia.org/wiki/Southwest_Airlines","Southwest Airlines",42,4460226
"NYSE_SWN","http://en.wikipedia.org/wiki/Southwestern_Energy","Southwestern Energy",0,0
"NYSE_SE","http://en.wikipedia.org/wiki/Spectra_Energy_Corp.","Spectra Energy",1,10210
"NYSE_STJ","http://en.wikipedia.org/wiki/St_Jude_Medical","St. Jude Medical",4,119683
"NYSE_SWK","http://en.wikipedia.org/wiki/Stanley_Black_&_Decker","Stanley Black & Decker",0,0
"NASDAQ_SPLS","http://en.wikipedia.org/wiki/Staples_Inc.","Staples Inc.",8,287738
"NASDAQ_SBUX","http://en.wikipedia.org/wiki/Starbucks_Corp.","Starbucks",67,9863667
"NYSE_HOT","http://en.wikipedia.org/wiki/Starwood_Hotels_&_Resorts","Starwood Hotels and Resorts Worldwide",5,88331
"NYSE_STT","http://en.wikipedia.org/wiki/State_Street_Corp.","State Street Corporation",0,0
"NASDAQ_SRCL","http://en.wikipedia.org/wiki/Stericycle_Inc","Stericycle",0,0
"NYSE_SYK","http://en.wikipedia.org/wiki/Stryker_Corp.","Stryker Corporation",3,62212
"NYSE_STI","http://en.wikipedia.org/wiki/SunTrust_Banks","SunTrust Banks",1,14342
"NASDAQ_SYMC","http://en.wikipedia.org/wiki/Symantec_Corp.","Symantec",3,132158
"NYSE_SYF","http://en.wikipedia.org/wiki/Synchrony_Financial","Synchrony Financial",0,0
"NYSE_SYY","http://en.wikipedia.org/wiki/Sysco_Corp.","Sysco",2,30613
"NASDAQ_TROW","http://en.wikipedia.org/wiki/T._Rowe_Price_Group","T. Rowe Price",0,0
"NYSE_TGT","http://en.wikipedia.org/wiki/Target_Corp.","Target Corporation",40,3281843
"NYSE_TEL","http://en.wikipedia.org/wiki/TE_Connectivity","TE Connectivity",0,0
"NYSE_TE","http://en.wikipedia.org/wiki/TECO_Energy","TECO Energy",0,0
"NYSE_TGNA","http://en.wikipedia.org/wiki/Gannett_Co.","Gannett Company",7,206794
"NYSE_THC","http://en.wikipedia.org/wiki/Tenet_Healthcare_Corp.","Tenet Healthcare",0,0
"NYSE_TDC","http://en.wikipedia.org/wiki/Teradata_Corp.","Teradata",1,30081
"NYSE_TSO","http://en.wikipedia.org/wiki/Tesoro_Petroleum_Co.","Tesoro",3,34206
"NASDAQ_TXN","http://en.wikipedia.org/wiki/Texas_Instruments","Texas Instruments",18,864446
"NYSE_TXT","http://en.wikipedia.org/wiki/Textron_Inc.","Textron",3,34311
"NYSE_HSY","http://en.wikipedia.org/wiki/The_Hershey_Company","The Hershey Company",18,657507
"NYSE_TRV","http://en.wikipedia.org/wiki/The_Travelers_Companies_Inc.","The Travelers Companies",1,21089
"NYSE_TMO","http://en.wikipedia.org/wiki/Thermo_Fisher_Scientific","Thermo Fisher Scientific",1,11474
"NYSE_TIF","http://en.wikipedia.org/wiki/Tiffany_&_Co.","Tiffany & Co.",5,196645
"NYSE_TWX","http://en.wikipedia.org/wiki/Time_Warner_Inc.","Time Warner",14,814287
"NYSE_TWC","http://en.wikipedia.org/wiki/Time_Warner_Cable_Inc.","Time Warner Cable",10,380801
"NYSE_TJX","http://en.wikipedia.org/wiki/TJX_Companies_Inc.","TJX Companies",0,0
"NYSE_TMK","http://en.wikipedia.org/wiki/Torchmark_Corp.","Torchmark",0,0
"NYSE_TSS","http://en.wikipedia.org/wiki/Total_System_Services","TSYS",2,15740
"NASDAQ_TSCO","http://en.wikipedia.org/wiki/Tractor_Supply_Company","Tractor Supply Company",2,14148
"NYSE_RIG","http://en.wikipedia.org/wiki/Transocean","Transocean",2,91642
"NASDAQ_TRIP","http://en.wikipedia.org/wiki/TripAdvisor","TripAdvisor",10,235445
"NASDAQ_FOXA","http://en.wikipedia.org/wiki/Twenty-First_Century_Fox_Class_A","21st Century Fox",1,18555
"NASDAQ_FOX","http://en.wikipedia.org/wiki/Twenty-First_Century_Fox_Class_B","21st Century Fox",1,18555
"NYSE_TSN","http://en.wikipedia.org/wiki/Tyson_Foods","Tyson Foods",6,138719
"NYSE_TYC","http://en.wikipedia.org/wiki/Tyco_International","Tyco International",7,236439
"NYSE_USB","http://en.wikipedia.org/wiki/U.S._Bancorp","U.S. Bancorp",2,46520
"NYSE_UA","http://en.wikipedia.org/wiki/Under_Armour","Under Armour",40,2106113
"NYSE_UNP","http://en.wikipedia.org/wiki/Union_Pacific","Union Pacific Railroad",3,193358
"NYSE_UAL","http://en.wikipedia.org/wiki/United_Continental_Holdings","United Continental Holdings",3,69373
"NYSE_UNH","http://en.wikipedia.org/wiki/United_Health_Group_Inc.","UnitedHealth Group",7,232954
"NYSE_UPS","http://en.wikipedia.org/wiki/United_Parcel_Service","United Parcel Service",8,388919
"NYSE_URI","http://en.wikipedia.org/wiki/United_Rentals","United Rentals",2,19182
"NYSE_UTX","http://en.wikipedia.org/wiki/United_Technologies","United Technologies Corporation",2,41916
"NYSE_UHS","http://en.wikipedia.org/wiki/Universal_Health_Services","Universal Health Services",1,11347
"NYSE_UNM","http://en.wikipedia.org/wiki/Unum_Group","Unum",0,0
"NASDAQ_URBN","http://en.wikipedia.org/wiki/Urban_Outfitters","Urban Outfitters",1,26160
"NYSE_VFC","http://en.wikipedia.org/wiki/V.F._Corp.","VF Corporation",5,51331
"NYSE_VLO","http://en.wikipedia.org/wiki/Valero_Energy","Valero Energy",2,36987
"NYSE_VAR","http://en.wikipedia.org/wiki/Varian_Medical_Systems","Varian Medical Systems",1,10689
"NYSE_VTR","http://en.wikipedia.org/wiki/Ventas_Inc","Ventas",0,0
"NASDAQ_VRSN","http://en.wikipedia.org/wiki/Verisign_Inc.","Verisign",2,46582
"NASDAQ_VRSK","http://en.wikipedia.org/wiki/Verisk_Analytics","Verisk Analytics",0,0
"NYSE_VZ","http://en.wikipedia.org/wiki/Verizon_Communications","Verizon Communications",30,2179022
"NASDAQ_VRTX","http://en.wikipedia.org/wiki/Vertex_Pharmaceuticals","Vertex Pharmaceuticals",0,0
"NASDAQ_VIAB","http://en.wikipedia.org/wiki/Viacom_Inc.","Viacom",2,52051
"NYSE_V","http://en.wikipedia.org/wiki/Visa_Inc.","Visa Inc.",6,317359
"NYSE_VNO","http://en.wikipedia.org/wiki/Vornado_Realty_Trust","Vornado Realty Trust",0,0
"NYSE_VMC","http://en.wikipedia.org/wiki/Vulcan_Materials","Vulcan Materials Company",0,0
"NYSE_WMT","http://en.wikipedia.org/wiki/Wal-Mart_Stores","Walmart",33,4421823
"NASDAQ_WBA","http://en.wikipedia.org/wiki/Walgreens_Boots_Alliance","Walgreens Boots Alliance",3,39508
"NYSE_DIS","http://en.wikipedia.org/wiki/The_Walt_Disney_Company","The Walt Disney Company",7,605015
"NYSE_WM","http://en.wikipedia.org/wiki/Waste_Management_Inc.","Waste Management (corporation)",3,116544
"NYSE_WAT","http://en.wikipedia.org/wiki/Waters_Corporation","Waters Corporation",0,0
"NYSE_ANTM","http://en.wikipedia.org/wiki/Anthem_Inc.","Anthem Inc.",1,40199
"NYSE_WFC","http://en.wikipedia.org/wiki/Wells_Fargo","Wells Fargo",6,348705
"NYSE_HCN","http://en.wikipedia.org/wiki/Welltower_Inc.","Welltower",3,12928
"NASDAQ_WDC","http://en.wikipedia.org/wiki/Western_Digital","Western Digital",13,456962
"NYSE_WU","http://en.wikipedia.org/wiki/Western_Union_Co","Western Union",9,303810
"NYSE_WY","http://en.wikipedia.org/wiki/Weyerhaeuser_Corp.","Weyerhaeuser",0,0
"NYSE_WHR","http://en.wikipedia.org/wiki/Whirlpool_Corp.","Whirlpool Corporation",1,25280
"NASDAQ_WFM","http://en.wikipedia.org/wiki/Whole_Foods_Market","Whole Foods Market",8,475101
"NYSE_WMB","http://en.wikipedia.org/wiki/Williams_Cos.","Williams Companies",0,0
"NYSE_WEC","http://en.wikipedia.org/wiki/Wisconsin_Energy_Corporation","WEC Energy Group",0,0
"NYSE_WYN","http://en.wikipedia.org/wiki/Wyndham_Worldwide","Wyndham Worldwide",1,10880
"NASDAQ_WYNN","http://en.wikipedia.org/wiki/Wynn_Resorts_Ltd","Wynn Resorts",1,9568
"NYSE_XEL","http://en.wikipedia.org/wiki/Xcel_Energy_Inc","Xcel Energy",0,0
"NYSE_XRX","http://en.wikipedia.org/wiki/Xerox_Corp.","Xerox",8,344108
"NASDAQ_XLNX","http://en.wikipedia.org/wiki/Xilinx_Inc","Xilinx",5,242541
"NYSE_XL","http://en.wikipedia.org/wiki/XL_Capital","XL Catlin",4,23155
"NYSE_XYL","http://en.wikipedia.org/wiki/Xylem_Inc.","Xylem Inc.",1,13809
"NASDAQ_YHOO","http://en.wikipedia.org/wiki/Yahoo_Inc.","Yahoo!",6,422255
"NYSE_YUM","http://en.wikipedia.org/wiki/Yum!_Brands_Inc","Yum! Brands",4,49964
"NYSE_ZBH","http://en.wikipedia.org/wiki/Zimmer_Holdings","Zimmer Biomet",3,25735
"NASDAQ_ZION","http://en.wikipedia.org/wiki/Zions_Bancorp","Zions Bancorporation",0,0
"NYSE_ZTS","http://en.wikipedia.org/wiki/Zoetis","Zoetis",0,0
